service_id,date,exception_type
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220121,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220127,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220128,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220203,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220204,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220224,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220225,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220303,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220304,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220310,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220311,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220317,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220318,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220324,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220325,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220331,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220401,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220407,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220408,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220428,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220429,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220505,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220506,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220512,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220513,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220519,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220520,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220602,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220603,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220609,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220610,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220616,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220617,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220623,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220624,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20211218,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20211223,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20211224,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20211230,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20211231,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220210,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220211,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220217,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220218,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220414,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220415,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220421,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220422,1
B_SEPT21-A03-Jeu-Ven-20-0001100-B_SEPT21-A04-Jeu-Ven-00-0001100-B_SEPT21-B02-Samedi-00-0000010-B_SEPT21-D02-Jeu-Ven-02-0001100-B_SEPT21-D03-Jeu-Ven-02-0001100,20220527,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20211213,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20211214,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20211215,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220103,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220104,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220110,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220111,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220117,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220118,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220124,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220125,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220131,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220201,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220221,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220222,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220228,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220301,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220307,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220308,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220314,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220315,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220321,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220322,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220328,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220329,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220404,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220405,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220425,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220426,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220502,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220503,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220509,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220510,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220516,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220517,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220523,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220524,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220530,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220531,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220607,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220613,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220614,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220620,1
B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-C07-Dimanche-04-B_SEPT21-C08-Dimanche-04-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-L-Ma-Me-04,20220621,1
